id,text,source,created_at,place
8.22952E+17,@seanspicer Gr8 job!!! Millions salute your press brief. @CIA brief perfect. #Globalist #MSM deserved everything yo‰Û_ https://t.co/DpczQMT2Ab,Twitter for iPhone,1/21/17 23:39,
8.22952E+17,@Phanyxx @RyanInVancouver @realDonaldTrump was fantastic. We were all so moved by his address and the future of our country! #epic #MAGA,Twitter Web Client,1/21/17 23:39,
8.22952E+17,Madonna embarrassed herself and all of #America with their hateful words again today.  #maga‰Û_ https://t.co/DQ27RYeET7,Twitter for Android,1/21/17 23:39,
8.22952E+17,"@pencilandink1 it's called America, the constitution, greatest democracy ever created, period #MAGA",Twitter for iPhone,1/21/17 23:38,
8.22952E+17,"_Ù÷Ïpoor pathetic #WomansMarch PLEB with her ""ERADICATE MEN"" sign.IQ of these #BatShitCrazy plebs is zero!‰Û_ https://t.co/Ok79vGhX7P",Twitter for iPad,1/21/17 23:38,
8.22952E+17,@shit_queen i think you should open your eyes #MAGA,Twitter Web Client,1/21/17 23:38,
8.22952E+17,Release of the June quarter 2013 national inventory estimates https://t.co/M3p97b6AWp #TrumpTransition #PresidentTrump #MAGA #privacy,Tweet Old Post,1/21/17 23:38,
8.22952E+17,I have some fight in me too. I'm protesting the protest by resting from my trip to Prez Donald Trumps Inauguration #WomensMarch #maga,Twitter for iPhone,1/21/17 23:38,
8.22952E+17,#witness #maga #soros #georgesoros the chains of the globalists and liberal progressives are being broken. https://t.co/6ys8usKgJj,Twitter Web Client,1/21/17 23:38,
8.22952E+17,"When I see these #J20 dullards creating anarchy, all I can think is ""THEY are one of thousands ‰Û_ #SorosLosers #MAGA https://t.co/fQO4BYJ2ac",Vitweet,1/21/17 23:38,
8.22952E+17,"The day I listen to or take political advice from people like Madonna, Shia LeBeouf, Michael Moore, Rosie O'Donnell, etc is NEVER! #MAGA",Twitter for iPhone,1/21/17 23:38,
8.22952E+17,Thank you @AshleyJudd for helping with @POTUS reelection campaign 2020! #MAGA,Twitter for iPhone,1/21/17 23:38,
8.22952E+17,@xatzisotiris No self respecting woman would let that trash w/in 50 miles of her march. Un American  #MAGA,Twitter for Android,1/21/17 23:38,
8.22952E+17,Hey @SNLUpdate @nbcsnl @nbc you and your writers can go scratch... #MAGA #Trump #POTUS,Twitter Web Client,1/21/17 23:38,"New Jersey, USA"
8.22952E+17,"@FoxNews @seanspicer You go! Under President Trump... honesty, unity, integrity, &amp; teamwork are valued &amp; rewarded. #MAGA #WinnersCircle‰ù__Ùà±_Ùàá‰_ê•üè",Twitter for iPhone,1/21/17 23:38,
8.22952E+17,"_Ù÷â_Ù÷ _Ù÷Ä_Ù_£_Ù÷É_Ù÷Ä Y siguen llorando!#SupÌ©renlo #TrumpPresident #MAGA https://t.co/OEBqN8zYai",Twitter for iPad,1/21/17 23:38,
8.22952E+17,Reflecting on @realDonaldTrump's #Inauguration Speech #MAGA #AltRight #Trump https://t.co/JjmIIUCr1Y,Google,1/21/17 23:38,
8.22952E+17,"#Liberals:#PresidentTrump is an Alpha Male replacing a Beta-Male.He's strong, aggressive but he has a BIG heart.‰Û_ https://t.co/dwzOLG6i5o",Twitter Web Client,1/21/17 23:38,
8.22952E+17,"Night Twitter friends! Thank you God for giving us @potus! #Inauguration #MAGA#ForgottenMan https://t.co/cVZ2cWHqdx",Put your button on any page! ,1/21/17 23:38,
8.22952E+17,"#Mexico intelligently sent #Guzman as ""gift"" to @POTUS - Guzman forfeits $14 billion as Mexico's payment for the wall! @TuckerCarlson #MAGA",Twitter for iPhone,1/21/17 23:38,
8.22952E+17,"Yep! U might like my blog ""Obama's Road to Anarchy'. muslim vermin is gone but his damage remains‰Û_ https://t.co/Z0NjZCFFeg",Twitter Web Client,1/21/17 23:38,
8.22952E+17,"@Evan_McMullin Exactly. In 1 #MAGA day, he undermined the political independence of intel agencies and attacked the free press.",Twitter for iPhone,1/21/17 23:38,
8.22952E+17,The official tryout dates for hogs baseball will be released by the end of February 2017!#MAGA,Twitter for iPhone,1/21/17 23:38,
8.22952E+17,@seanspicer GREAT JOB! I appreciated that information. Thank you. #tcot #thefive #maga @foxnews #pjnet,Twitter Web Client,1/21/17 23:38,
8.22951E+17,@AlexFChester If you're a US citizen Trump IS your president. Deal with it. And what rights do American women not have? #MAGA,Twitter for Android,1/21/17 23:38,
8.22951E+17,#MAGA #WomensMarch get a life #WomenForTrump https://t.co/6TbGIM7rhS,Twitter for iPhone,1/21/17 23:38,"San Antonio, TX"
8.22951E+17,@unrealfred He's not worried and he has given your name to the IRS for audits and back taxes. YAY for #MAGA!!!,Twitter Web Client,1/21/17 23:38,
8.22951E+17,@unrealfred He's not worried and he has given your name to the IRS for audits and back taxes. YAY for #MAGA!!!,Twitter Web Client,1/21/17 23:38,
8.22951E+17,#MAGA means nothing. Amerikaner Nationalism is the path forward. America is nothing without us. Volk are above idea‰Û_ https://t.co/52899DItna,Twitter for iPhone,1/21/17 23:38,
8.22951E+17,Studs. #MAGA https://t.co/wVf0II3DLY,Twitter for iPhone,1/21/17 23:38,"Washington, DC"
8.22951E+17,@realDonaldTrump having Spicer lie about size of inauguration crowds when easily dis-proven by photographs is dishonest &amp; dumb #MAGA #LIAR,Twitter Web Client,1/21/17 23:38,
8.22951E+17,"@princessdianej Never will we give up our life, liberty and pursuit of #MAGA!",Twitter Web Client,1/21/17 23:38,
8.22951E+17,@RealDonaldTrump doesn't drink but he smokes a lot of K2 #MAGA,Libel Trump,1/21/17 23:38,
8.22951E+17,That's why we love him! Always honest and unafraid #MAGA https://t.co/hjgJ9suCJF,Twitter for Android,1/21/17 23:38,
8.22951E+17,@ConservativLuke LLcan't position herself to do that service; better off as a Bakery Assistant at the Food Lion! #MAGA,Twitter for iPhone,1/21/17 23:38,
8.22951E+17,#GabFam #MAGA #News MMillie Vlog /Beta-Male Protester Tries to Dry-Hump Bible-Thumper Into Submissi... https://t.co/qLVMla7Imf,Gab.ai,1/21/17 23:37,
8.22951E+17,#WomensMarch stop showing your ignorance &amp; give @realDonaldTrump a chance! He is behind the American people &amp; will‰Û_ https://t.co/6hrxNaVfo1,Twitter for iPhone,1/21/17 23:37,
8.22951E+17,@realDonaldTrump #MAGA MakeAmericaGagAgain -The media's lying? Blame the press?  Look at the pictures grow a pair stop whining #WomensMarch,Twitter Web Client,1/21/17 23:37,
8.22951E+17,.@thecampaignbook Hoping this project will last 8 years. Maybe it will be able to capture @POTUS #MAGA!!!!,Twitter Web Client,1/21/17 23:37,
8.22951E+17,Madonna has a real potty mouth not anyone I would like my five daughters looking up to at this historic time nor my 11 grandbabies #MAGA,Twitter for Android,1/21/17 23:37,"Pasadena, TX"
8.22951E+17,@PressSec I agree! Nice and dark - and do I see a Confederate flag in the upper right? #MAGA,Twitter for iPad,1/21/17 23:37,
8.22951E+17,This is true! #MAGA https://t.co/BSBJIZQgqJ,Twitter for iPhone,1/21/17 23:37,
8.22951E+17,"In #maga world that's all #fakenews.Sheep, behaving just as @realdonaldtrump planned.@MarieGlatt  @BraddJaffy https://t.co/L3DqDLUqge",Twitter Web Client,1/21/17 23:37,
8.22951E+17,"""obama will stand in the way""?? SWAT HIM AWAY LIKE A BUG!  https://t.co/vftJtVlWS5#MAGA #AmericaFirst #DrainTheSwamp",Twitter for Android,1/21/17 23:37,
8.22951E+17,"So it would seem we've still got a long long way to go, I've seen all I want to see today, amiright @Butchie15‰Û_ https://t.co/HjRqVFOPaf",Twitter for Android,1/21/17 23:37,
8.22951E+17,"Guehenno to Trump: You cannot 'just crush' ISIS, Russia likes https://t.co/5xbiJJlVgl #TrumpTransition #PresidentElectTrump #MAGA #privacy",Tweet Old Post,1/21/17 23:37,
8.22951E+17,"#Trump lies so much, I'm trying to catch him telling the truth. #GOP #MAGA? #REPUBLICANS #CIA #PUTIN",Twitter for iPhone,1/21/17 23:37,"Chula Vista, CA"
8.22951E+17,"I'm not confused @Frappingline. Trump is the one hiding from the facts about Russia.#MAGA#WhatHappensWhenYouVoteDhttps://t.co/ZwpjoECIEw",Twitter Web Client,1/21/17 23:37,
8.22951E+17,"Youths in Garissa burn Jubilee‰Ûªs t-shirts, they are fed up wi https://t.co/Q9Xm2KLEBB #TrumpTransition #PresidentElectTrump #MAGA #privacy",Tweet Old Post,1/21/17 23:37,
8.22951E+17,"@RepublicanChick #Maga Expected! Liberals take a rather irresponsible thin view of humans, society, morality, religion, history &amp; patriotism",Twitter Web Client,1/21/17 23:37,
8.22951E+17,@latimes NOT !   my boat is cruzin' quite nice #MAGA,Twitter Web Client,1/21/17 23:37,
8.22951E+17,Breaking News: #WomensMarch participants finally tell us what their protests are really about: https://t.co/Ur2uRWaYbZ #MAGA,Twitter for iPhone,1/21/17 23:37,
8.22951E+17,All this bullshit election protesting and dumbass remarks are making my blood pressure go through the roof. Grow up people! #MAGA,Twitter for iPhone,1/21/17 23:37,
8.22951E+17,No surprise. He's the Devil on earth. I'm convinced. I wish Putin would get him. #MAGA https://t.co/w2Qa3vHfN8,Twitter for iPad,1/21/17 23:37,
8.22951E+17,Largest audience to ever witness an #Inauguration - PERIOD. #PresidentTrump45 #MAGA https://t.co/e6F3A4cIL6,Twitter for iPhone,1/21/17 23:37,
8.22951E+17,Hey @michelleoverby2 it was nice meeting you and your husband in #DC Great minds think alike! #TrumpArmy follow‰Û_ https://t.co/mKvqhiQ2wr,Twitter for iPad,1/21/17 23:37,
8.22951E+17,"Our sunset, with our new President... #PO #MAGA https://t.co/njBvpZCqpr",PlumeåÊforåÊAndroid,1/21/17 23:37,
8.22951E+17,@RyanInVancouver The parade was so awesome! Finally a POTUS who respects our military! #MAGA,Twitter Web Client,1/21/17 23:37,
8.22951E+17,"#White #House #Insider @House_Insider #FoxNews #sean #spicer: ""We're going to hold the #press "" #cloud #people‰Û_ https://t.co/QRzQDzljCu",Twitter Web Client,1/21/17 23:37,
8.22951E+17,@greta @SenCoryGardner @MSNBC Then they should go home and listen. #MAGA,Twitter for iPhone,1/21/17 23:37,
8.22951E+17,"@oldstocknews Have you joined https://t.co/kL2t4F5hk7 I prefer that platform over twitter!#maga",Twitter for Android,1/21/17 23:37,
8.22951E+17,"Talk about a garbled message.Fun to see everyone try to explain purpose and failing at it miserably.‰Û_ https://t.co/CGbcxv1pP8",Twitter for iPhone,1/21/17 23:37,
8.22951E+17,Trump Presidential Inauguration 2017 FULL EVENT ABC News @realDonaldTrump @POTUS #Inauguration #MAGA https://t.co/LYtmTG6wVK via @YouTube,Twitter Web Client,1/21/17 23:37,
8.22951E+17,"Rupert Murdoch, owner of Fox News, issued this statement re: the GREAT reviews - ""Roger Ailes' opinions are not tho‰Û_ https://t.co/NaCG3shppc",Twitter Web Client,1/21/17 23:37,
8.22951E+17,We are honored to have you as our First Lady! God Bless you and your family! #FLOTUS #MAGA https://t.co/GfJlmFcoZH,Twitter Web Client,1/21/17 23:37,
8.22951E+17,UGH! #MAGA https://t.co/s71mfgdW5d,Twitter Web Client,1/21/17 23:37,
8.22951E+17,"These fembots marching today have no clue why they're doing it.. #MarchingInIgnorance #MAGA #TrumpWon",Twitter for Android,1/21/17 23:37,
8.22951E+17,Ppl it's over! Go back to work! #MAGA #suckitsnowflakes  #WomensMarchOnWashington #TrumpIsTheOnlyPresident https://t.co/erWWKcqoMI,Twitter for Android,1/21/17 23:37,
8.22951E+17,@NolteNC Big league! #MAGA,Twitter for Android,1/21/17 23:37,
8.22951E+17,@CNN continues to attack #TrumpPresident and anyone near him.    Film at 11.  #maga https://t.co/ynnpC6xOo4,Twitter for Android,1/21/17 23:37,
8.22951E+17,"If U have to wear a mask to protest, as if ur in a purge movie then ur obviously not protesting for the right reaso‰Û_ https://t.co/pGyveXkv3z",Twitter for Android,1/21/17 23:37,
8.22951E+17,@ChicagoBreaking That bail is way to low for this turd smear!  Hopefully this nogoodnik gets community service on top of his sentence #MAGA,Twitter for iPad,1/21/17 23:37,
8.22951E+17,"Greg Gutfeld: Stone Age liberalshttps://t.co/x6GKSHNiYC You tell'm Greg! #PJNET #TCOT #MAGA",Twitter for iPhone,1/21/17 23:37,
8.22951E+17,"Riots in DC? Really? To be successful, the United States must come together as one. Let's put aside our differences and #MAGA #Inauguration",Twitter Web Client,1/21/17 23:37,
8.22951E+17,Woman's March aka led by Sharia Champion #sarsour with 50 groups funded by #Soros  SMDH at these liberal progressiv‰Û_ https://t.co/UPm6lm2RTh,Twitter Web Client,1/21/17 23:37,
8.22951E+17,Don't like America. You have a choice. #MAGA https://t.co/7SqUs2Bvc9,Twitter for Android,1/21/17 23:36,
8.22951E+17,"@AngiaksNanook @TerryMcCracken @laurenduca #MAGA is starting a war-w/MSM, not against the people. The media is the nazi",Twitter for iPhone,1/21/17 23:36,
8.22951E+17,It wasn‰Ûªt an attack CNN. It was a proper journalistic shellacking of Fake News accountability. Welcome to Real Amer‰Û_ https://t.co/XrN0Eu2hAe,TweetDeck,1/21/17 23:36,
8.22951E+17,@SenSanders BAHA YA LOONEY BIRD 30million American women voted against that #nastywoman to #MAGA @CNN #fakenews‰Û_ https://t.co/SoMe4zQD39,Twitter for iPhone,1/21/17 23:36,
8.22951E+17,@realDonaldTrump congratulations President Trump on a fantastic inauguration.  I wish you all the best with the challenges facing you. #MAGA,Twitter for iPhone,1/21/17 23:36,
8.22951E+17,@Ssbbw_Jessie @PPact What rights do American women not have? What are you people on about? #MAGA,Twitter for Android,1/21/17 23:36,
8.22951E+17,Lawbreaker Rahm Emanuel Vs Trump on Sanctuary Cities - American Thinker https://t.co/zW5iIYVz2X #MAGA #PJNET 222 https://t.co/MHxl9epcZu,smqueue,1/21/17 23:36,
8.22951E+17,#MAGA #LockHerUp #pizzagate #TrumpTrain #AmericaFirst #DrainTheSwamp #Trump45 #FakeNews #CCOT #TCOT #MCGA https://t.co/QcOLw9cC2o,Twitter Web Client,1/21/17 23:36,
8.22951E+17,"All the things that *will not* #magaBut here we are... https://t.co/Ogvl7fQp89",Twitter for Android,1/21/17 23:36,
8.22951E+17,Haha! Check this out! #MAGA https://t.co/1kKxYP9d6x,Twitter for iPhone,1/21/17 23:36,
8.22951E+17,@AlexAllTimeLow @piersmorgan Necessary?  More like meaningless. #MAGA.,Twitter for iPhone,1/21/17 23:36,
8.22951E+17,"@POTUS Please do NOT stop tweeting- media totally corrupt! #MyPresidentTrump#MAGA",Twitter for iPhone,1/21/17 23:36,
8.22951E+17,"@CptUSAmerica ""Go murder babies and #MAGA""? Are you saying murdering babies will make America great again? You traitor terrorist you.",TweetDeck,1/21/17 23:36,
8.22951E+17,@RyanInVancouver That was awesome! Putting liberals and the media in their place! #MAGA,Twitter Web Client,1/21/17 23:36,
8.22951E+17,"CNN ""news"" is like a Bernie Madoff investment newsletterMost of your viewers are like the FBI surveilling your ho‰Û_ https://t.co/BF2FMD80hv",Twitter Web Client,1/21/17 23:36,
8.22951E+17,More like Sean Spicey @seanspicer @FoxNews #MAGA https://t.co/4kimXPLLpm,Twitter for iPhone,1/21/17 23:36,
8.22951E+17,"This is why, I love the Trump administration @seanspicer ---Authentic, honest, not PC &amp; holding the crooked press a‰Û_ https://t.co/TxJlEkbeMC",Twitter Web Client,1/21/17 23:36,
8.22951E+17,@Saisailu97 please contact @ICEgov and save everyone the time and effort not to mention the tax dollars. Help us #MAGA by doing your part!,Twitter Web Client,1/21/17 23:36,
8.22951E+17,"I know trump said the media was acting like nazis, but this is what the nazis actually did. Rely on the uninformed.‰Û_ https://t.co/YPCVkFIFYR",Twitter for Android,1/21/17 23:36,
8.22951E+17,"Oops, all true!  Private server with classified info, pay for play, murderer of 4 due to depraved indifference. Loc‰Û_ https://t.co/pcqeCdGeOY",Twitter for Android,1/21/17 23:36,
8.22951E+17,Stupid lying #MSM. Busy pushing #Fakenews and meanwhile Trump is #MAGA. Will they ever learn? #5DChess,Twitter Web Client,1/21/17 23:36,
8.22951E+17,"I wasn't sure if the sun was going to come up today based on how people were acting yesterday, but it did. #MAGA",Twitter for iPhone,1/21/17 23:36,"Oklahoma City, OK"
8.22951E+17,#seanspicer was telling the truth and rebutting lies from the media. Nothing wrong with that. #MAGA #AMERICAFIRST https://t.co/1k1xUUBrcK,Twitter for Android,1/21/17 23:36,
8.22951E+17,"Shows women didn't know why they were there #MAGAMarch Organizer Met Ex-Hamas Operative, Has Family Ties To Terror https://t.co/kbeIbPJ9Sw",Twitter Web Client,1/21/17 23:36,
8.22951E+17,.@FoxNews .@POTUS the funny thing? There are no anti protesters! Tells the whole story! #MAGA #goodfencesmakegoodneighbors,Twitter for iPhone,1/21/17 23:36,
8.22951E+17,The latest The Bunker by CoyoteRed9! https://t.co/8xOwk9Thl4 #maga #tcot,Paper.li,1/21/17 23:36,
8.22951E+17,@zalie3235 @Rosie @seanspicer @CNN @realDonaldTrump @GloriaBorger @wolfblitzer Only mattered how many of us showed up on election day #MAGA,Twitter for Android,1/21/17 23:36,
8.22951E+17,"It is clear to US, but not to MSM - fake news manufacturer @CNN #MAGA https://t.co/DdsDlvXYHv",Twitter Web Client,1/21/17 23:36,
8.22951E+17,#WomensMarch #BrokenWomen #TrumpInaugural #MAGA https://t.co/QEjR0qaB1L,Twitter Web Client,1/21/17 23:36,
8.22951E+17,Desktop Wallpaper Calendars: January 2017 https://t.co/dxESsqTNvB #TrumpTransition #PresidentElectTrump #MAGA #privacy,Tweet Old Post,1/21/17 23:36,
8.22951E+17,@LindaSuhler Leftist intolerance does make people decide against public life. Need #courage of military to serve in anyway. #MAGA,Twitter for iPad,1/21/17 23:36,
8.22951E+17,@realDonaldTrump The ignorance in our society confounds me! #TrumpTrain #MAGA #MYPRESIDENTTRUMP,Twitter for Android,1/21/17 23:36,
8.22951E+17,_Ù÷â_Ù_£_Ù÷â_ÙÓÈ @POTUS #TrumpTrain #MAGA #draintheswamp #AmericaFirst #mothers #women #Trump #USA #PresidentTrump https://t.co/E3K7yBGLd8,Twitter for iPhone,1/21/17 23:36,
8.22951E+17,"@POTUS Minor priority but how about assigning a team to stop phone call scams, credit improvement calls, etc. Unsolicited Garbage. #MAGA",Twitter for Mac,1/21/17 23:36,
8.22951E+17,"#Maga are pawns blv worldwide conspiracy theory @realdonaldtrump claims media has for him.Next step, #dictator shuts it down. #LiarInChief",Twitter Web Client,1/21/17 23:36,
8.22951E+17,Trump has already improved the #economy! So many restaurants full! Protestors need to eat! Yuge! #MAGA  #WomensMarch,Twitter for iPhone,1/21/17 23:36,
8.22951E+17,RUTO is working with RAILA to divide Jubilee &amp; will join CORD https://t.co/IbB1CJWBjS #TrumpTransition #PresidentElectTrump #MAGA #privacy,Tweet Old Post,1/21/17 23:35,
8.22951E+17,"_ÙÕÏ#USA_ÙÕÏ#Trump!#MAGA#Christians #PAPolitics #Inauguration#GOP #ccot #bcot #tcot #Moms #Dads #FamilyValues #DC #NYChttps://t.co/jDnGT1wRbA",Twitter for Android,1/21/17 23:35,
8.22951E+17,@seanspicer over one-half Million attending @womensmarch #Inauguration &gt;250K PHOTOS DON'T LIE like SPIEL SPEWING SC‰Û_ https://t.co/1IhVXmsdcy,Twitter for iPad,1/21/17 23:35,
8.22951E+17,"@TEN_GOP this was a speech signifying a shot across the bow,on day 1 that, there's a new sheriff and this media propaganda is over! #Maga",Twitter for iPhone,1/21/17 23:35,
8.22951E+17,@RyanInVancouver @lazylibbie Oh another illiterate puppet controlled by @HillaryClinton ... will soon change. #MAGA,Twitter Web Client,1/21/17 23:35,
8.22951E+17,So glad Trump won cause the rain for the next 4 years will be made by liberal tears #MAGA,Twitter for Android,1/21/17 23:35,
8.22951E+17,"Riiight... A ""rumor"" that was broadcast on live TV on all the networks. I'll be charitable and assume dementia has‰Û_ https://t.co/ETfv6WlDjU",Twitter Web Client,1/21/17 23:35,
8.22951E+17,"@FoxNews @seanspicer  still jumping up and down, Sean. You rocked their world. #MAGA",Twitter for iPhone,1/21/17 23:35,
8.22951E+17,Trump Presidential Inauguration 2017 (FULL EVENT) ABC News @realDonaldTrump @POTUS #Inauguration  #MAGA https://t.co/PmLdwiphSA via @YouTube,Put your button on any page! ,1/21/17 23:35,
8.22951E+17,""" #MAGA but not for women. Fuck women."" https://t.co/WePIB0VTAr",Twitter for iPhone,1/21/17 23:35,
8.22951E+17,La primera vez que me enfermo en USA. Tengo que admitir que el Obama care es una MIERDA total. Espero que Trump cumpla lo que prometiÌ_ #MAGA,Twitter for iPhone,1/21/17 23:35,
8.22951E+17,@ZekeJMiller @PressSec Still no apology for the guy you ACTUALLY maligned? Not cool. Don't you want to be cool? #MAGA #Winning #TrumpHouse,Twitter Web Client,1/21/17 23:35,
8.22951E+17,@nypost @PressSec he's a genius!  Took attention away from #WomensMarch LOVED IT!#WomenForTrump #fakenews #MAGA @seanhannity,Twitter for Android,1/21/17 23:35,
8.22951E+17,"@FoxNews @kimguilfoyle Has to, by calling it immediately the only way to get things back to Honesty in media. Lies cannot continue. #MAGA",Twitter for Android,1/21/17 23:35,
8.22951E+17,"Agreed, Tessa.  Well said and pure #TRUTH on a stick!  _ÙÔç_Ùà__Ùàü #MAGA https://t.co/1CYqAXp4gb",Twitter Web Client,1/21/17 23:35,
8.22951E+17,"@FoxNews @POTUS We did't want in the White House a saint, nor a popular rock star, we wanted a Desicion Maker, and that is Trump! #maga",Mobile Web (M5),1/21/17 23:35,
8.22951E+17,"@FoxNews @POTUS We did't want in the White House a saint, nor a popular rock star, we wanted a Desicion Maker, and that is Trump! #maga",Mobile Web (M5),1/21/17 23:35,
8.22951E+17,"I told a guy at the restaurant that I liked his ""Trump Pence"" hat and he gave me a handshake because he was so surprised. #MAGA",Twitter for iPhone,1/21/17 23:35,
8.22951E+17,@GeorgiaDirtRoad God Bless @POTUS @realDonaldTrump and @FLOTUS Beautiful Melania #MAGA _Ùà__Ùàü #GodBlessAmerica _Ù__,Twitter for Android,1/21/17 23:35,
8.22951E+17,@kayleighmcenany Santorum-ACA replaced by series of laws. REALLY AWESOME HEALTHCARE law discussion with your time on @CNN plz? #maga 4real,Twitter for iPhone,1/21/17 23:35,
8.22951E+17,#Trump #MAGA #secondamendment https://t.co/KW4YphnIRQ,Instagram,1/21/17 23:35,
8.22951E+17,"All this liberalwomens march #butthurt makes me just appreciate women who voted for #Trump so much more,you women a‰Û_ https://t.co/2pX3R6KjBU",Twitter Web Client,1/21/17 23:35,
8.22951E+17,Who the fuck is gonna stop us? #PissOffWorld #PresidentTrump #MAGA https://t.co/MYpz8UqVqG,TweetCaster for Android,1/21/17 23:35,
8.22951E+17,"Damn, --- freakin America has lost it's mind - threatening to blow up the White House isn't cool either - #MAGA si‰Û_ https://t.co/cXSyXfHmL6",Twitter Web Client,1/21/17 23:35,
8.22951E+17,"@KamalaHarris @MarinNBCLA @NBCLA Yet, you take power away from the unborn. #Hypocrite #MAGA #AmericaFirst",Twitter for iPad,1/21/17 23:35,
8.22951E+17,"_ÙÕÏ#USA_ÙÕÏ#Trump!#MAGA#Christians #PAPolitics #Inauguration#GOP #ccot #bcot #tcot #Moms #Dads #FamilyValues #DC #NYChttps://t.co/KwIPaYn1il",Twitter for Android,1/21/17 23:35,
8.22951E+17,"@POTUS see empty seats yesterday &amp; millions today &amp; know what u have to do to become legitimate, to truly #MAGA... https://t.co/Uk6EVuqz9P",Facebook,1/21/17 23:35,
8.22951E+17,#AntiGlobalism #Deplorables #TheDonald #Pic #DonaldTrump #MAGA #DrainTheSwamp #Pictures #AltRight #NewRight #Trump https://t.co/EiCvWFg6gF,JhonRiddikTwitterAppSucuneddu,1/21/17 23:35,
8.22951E+17,"Now as we go forward as a great nation we will and should support our President and First Lady. #MyFirstLady‰Û_ https://t.co/UgY7rbLFRl",Twitter for iPhone,1/21/17 23:35,
8.22951E+17,@realDonaldTrump Beautiful‰ù_•üè #Godblessyouandyours #PresidentTrump_Ùà__Ùàü #MAGA_Ùà__Ùàü,Twitter for iPhone,1/21/17 23:35,
8.22951E+17,"#MAGA! https://t.co/Nos8yFV0nO 28% of fed workers say they may quit, retire over Trump - HURRAY - Fantastic !!",IFTTT,1/21/17 23:35,
8.22951E+17,#MAGA #NewRight #AntiGlobalism #Deplorables #Image #Centipedes #AltRight #Trump #TheDonald #DonaldTrump #Pic #Drai https://t.co/z4JGJoAvWa,MarkSnowdenTwitterApp,1/21/17 23:35,
8.22951E+17,@kaidreher What rights do American women not have? President Trump isn't taking away #womensrights. What are you talking about? #MAGA,Twitter for Android,1/21/17 23:35,
8.22951E+17,"For a start, learn to be honest, if that is possible. #MAGA https://t.co/aciSLABx8U",Twitter Web Client,1/21/17 23:35,
8.22951E+17,The importance is the overall implementation and goals. #MAGA,Mobile Web (M5),1/21/17 23:35,
8.22951E+17,When you wonder why no one stands near you. #WomensMarch #NoClue #Demexit #MAGA https://t.co/w3rHOQHJQI,Twitter for Android,1/21/17 23:35,
8.22951E+17,_Ù÷â_Ù÷â_Ù÷â_ÙÓÈ @POTUS #TrumpTrain #MAGA #draintheswamp #AmericaFirst #mothers #women #Trump #USA #PresidentTrump https://t.co/iGiARpt0eI,Twitter for iPhone,1/21/17 23:35,
8.22951E+17,The unhinged females@ the #womensmarch don't represent me or the women I know; or the girls sucked out of their vaginas. #life #maga #trump,Twitter Web Client,1/21/17 23:35,
8.22951E+17,Enabler Hillary‰Ûªs Actions Speak Louder Than Trump‰Ûªs Words - Flopping Aces - https://t.co/zGKDjKzaBMåÊ-  https://t.co/Sl1y6adA8U #MAGA,smqueue,1/21/17 23:35,
8.22951E+17,"Mother and Children Burned Alive. #WomensMarch #women #Democrats #UniteBlue #MAGA #DonaldTrump #TrumpProtest #NFL  https://t.co/nSZSPKaku6",Twitter for iPhone,1/21/17 23:35,
8.22951E+17,@dano009 lol you're a delusional human being. #HeisYourPresident #MAGA,Twitter for iPhone,1/21/17 23:35,
8.22951E+17,"Protesters yelling ""Donald Trump Has Got To Go"" needs to recognize that he is OUR President and he's NOT going anywhere. #WomensMarch #MAGA",Twitter for Android,1/21/17 23:35,
8.22951E+17,@seanspicer Holding the lying press accountable.  LOVE IT.  @CNN response is they are are honest.  BOYCOTT CNN.  @potus #maga #JesusIsKing,Twitter for iPhone,1/21/17 23:34,
8.22951E+17,"REPORT: Trump to Defund Planned Parenthood Sunday https://t.co/xRN25Y6m4F#MAGA #AmericaFirst #DrainTheSwamp",Twitter for Android,1/21/17 23:34,
8.22951E+17,"WELL, SPANK MY ASS AND CALL ME BETTY! hahhahaha  #CaptainChaos he is. #MAGA https://t.co/bSTobDrJqf",Twitter Web Client,1/21/17 23:34,
8.22951E+17,@NBCNews That @POTUS  will do everything he said he would. That he will pray daily and continue to talk directly to the ALL people.#MAGA,Twitter for Android,1/21/17 23:34,
8.22951E+17,@seanspicer That was EPIC‰ùÑPress deserved every bit &amp; more‰ùÑWe have put up w/their lies for almost 2yrs EVERY SINGLE‰Û_ https://t.co/eO07Yi3obM,Twitter for iPad,1/21/17 23:34,
8.22951E+17,@seanspicer Nice!_Ù÷ã Briefings are going to be fun the next 8 years!!_ÙÔç_ÙèÈ#MAGA #POTUS,Twitter for iPhone,1/21/17 23:34,
8.22951E+17,7 Rules for Creating a Simple Design https://t.co/KynJtkUHk0 #TrumpTransition #PresidentElectTrump #MAGA #privacy,Tweet Old Post,1/21/17 23:34,
8.22951E+17,@lrugaber So sad! Can't wait for the closure of PP and rollback of all women and LGBT specific regulations! #MAGA,Twitter Web Client,1/21/17 23:34,
8.22951E+17,wake up trumpkins. regulations dont kille jobs. youve been lied to again #gop @gop #crookedtrump #trump #cnn #msnbc‰Û_ https://t.co/djdMmI22EY,Twitter Web Client,1/21/17 23:34,
8.22951E+17,The feral feminists protresting Trump are the same ilk of excrement that gave serial rapist Sleazy Willy a pass #tcot #pjnet #maga #lnyhbt,Twitter Web Client,1/21/17 23:34,
